                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    308,                0.49404,                0.52134,                 1.1265,                0.89178,                0.94164,                0.97879,                0.89429,                0.41998,                 0.3909,                 1.1406,             0.00032665,             0.00032665,             0.00032665
                    309,                0.51143,                 0.5885,                 1.1431,                0.93458,                0.94368,                  0.992,                0.90645,                0.43176,                0.36871,                 1.1547,               0.000325,               0.000325,               0.000325
                    310,                0.50657,                0.57331,                 1.1381,                0.90324,                0.92149,                0.98062,                0.90755,                0.41993,                 0.3889,                 1.1454,             0.00032335,             0.00032335,             0.00032335
                    311,                0.50495,                   0.53,                 1.1368,                 0.9551,                0.89911,                0.98686,                0.91094,                0.40746,                0.39209,                 1.1195,              0.0003217,              0.0003217,              0.0003217
                    312,                0.52803,                0.55574,                 1.1387,                0.82838,                0.97935,                0.97796,                0.89303,                0.42675,                0.39782,                 1.1253,             0.00032006,             0.00032006,             0.00032006
                    313,                0.49606,                0.49569,                 1.1236,                0.79824,                0.89709,                0.91671,                0.82059,                 0.4327,                  0.545,                  1.141,             0.00031841,             0.00031841,             0.00031841
                    314,                0.49264,                0.52819,                 1.1073,                0.87695,                0.88448,                0.92404,                0.83648,                0.42409,                0.57653,                 1.1329,             0.00031676,             0.00031676,             0.00031676
                    315,                0.50111,                0.55771,                 1.1306,                 0.8723,                0.93729,                0.95381,                0.87874,                0.42782,                0.54273,                 1.1402,             0.00031511,             0.00031511,             0.00031511
                    316,                0.53171,                0.54698,                 1.1443,                0.89213,                0.97891,                0.98496,                0.89431,                 0.4418,                0.40104,                  1.158,             0.00031346,             0.00031346,             0.00031346
                    317,                0.47871,                0.49525,                 1.1017,                0.91231,                 0.9506,                0.98293,                0.89635,                0.43089,                0.35813,                 1.1465,             0.00031181,             0.00031181,             0.00031181
                    318,                0.48958,                0.55902,                 1.1137,                0.96011,                0.90277,                0.98891,                0.90534,                0.41674,                0.34805,                 1.1297,             0.00031016,             0.00031016,             0.00031016
                    319,                0.49414,                0.51737,                 1.1301,                0.94146,                0.88484,                0.98817,                0.90641,                0.41586,                0.38558,                 1.1229,             0.00030851,             0.00030851,             0.00030851
                    320,                0.49565,                0.52179,                 1.1398,                0.89718,                0.92109,                0.98788,                  0.897,                0.42562,                0.41261,                 1.1363,             0.00030686,             0.00030686,             0.00030686
                    321,                  0.494,                0.49969,                 1.1146,                0.92479,                0.91415,                0.99062,                0.89392,                0.42238,                0.38103,                 1.1293,             0.00030521,             0.00030521,             0.00030521
                    322,                0.50834,                0.53838,                 1.1259,                0.95489,                0.91113,                  0.992,                0.90478,                0.41148,                0.36039,                 1.1208,             0.00030356,             0.00030356,             0.00030356
                    323,                 0.4872,                0.50612,                 1.1232,                0.93651,                0.95608,                0.99259,                0.90041,                0.40573,                0.39355,                 1.1191,             0.00030191,             0.00030191,             0.00030191
                    324,                0.52736,                0.54722,                 1.1323,                0.84636,                0.91554,                0.95821,                0.86738,                0.42379,                0.51079,                 1.1384,             0.00030026,             0.00030026,             0.00030026
                    325,                0.48891,                0.48851,                 1.1174,                0.82935,                0.92854,                0.94527,                0.84772,                0.42791,                 0.5096,                 1.1367,             0.00029861,             0.00029861,             0.00029861
                    326,                0.46736,                0.56607,                 1.1126,                0.84811,                0.94697,                0.97029,                0.88327,                 0.4323,                0.43575,                  1.141,             0.00029696,             0.00029696,             0.00029696
                    327,                0.48226,                0.47548,                 1.1227,                0.85638,                0.91572,                0.96547,                0.88455,                0.42144,                0.45649,                 1.1312,             0.00029532,             0.00029532,             0.00029532
                    328,                0.48039,                0.48339,                 1.1221,                0.91341,                0.96109,                0.99327,                0.92008,                0.41641,                0.38097,                 1.1264,             0.00029367,             0.00029367,             0.00029367
                    329,                0.47664,                0.49818,                 1.1067,                0.96333,                0.94015,                 0.9887,                0.91518,                0.40367,                0.34906,                   1.12,             0.00029202,             0.00029202,             0.00029202
                    330,                0.46341,                0.49375,                 1.1079,                0.90983,                0.95928,                0.98588,                0.91413,                 0.4087,                0.39285,                 1.1254,             0.00029037,             0.00029037,             0.00029037
                    331,                0.49253,                0.50708,                 1.1247,                0.84415,                0.92415,                0.96639,                0.88753,                0.42432,                0.46867,                 1.1344,             0.00028872,             0.00028872,             0.00028872
                    332,                 0.4837,                0.49317,                  1.113,                0.92305,                0.87575,                0.96678,                 0.8803,                0.43118,                0.45928,                 1.1237,             0.00028707,             0.00028707,             0.00028707
                    333,                0.48216,                0.52383,                  1.128,                0.86553,                0.88656,                0.93111,                0.85009,                0.42727,                0.53062,                 1.1214,             0.00028542,             0.00028542,             0.00028542
                    334,                0.46074,                0.49835,                 1.0983,                0.87308,                0.87906,                0.91566,                0.83553,                0.42058,                0.55949,                 1.1221,             0.00028377,             0.00028377,             0.00028377
                    335,                0.49167,                0.53308,                 1.1364,                0.87368,                0.91975,                0.96303,                0.87983,                0.41517,                0.45583,                 1.1212,             0.00028212,             0.00028212,             0.00028212
                    336,                0.47154,                0.52165,                 1.1128,                0.85856,                0.91572,                 0.9433,                0.86238,                0.41299,                0.48057,                 1.1261,             0.00028047,             0.00028047,             0.00028047
                    337,                0.48872,                0.51917,                 1.1103,                0.85708,                0.97206,                 0.9891,                0.88976,                0.41703,                0.43596,                  1.134,             0.00027882,             0.00027882,             0.00027882
                    338,                 0.4694,                0.49806,                 1.1098,                0.86506,                0.98123,                0.99259,                0.90215,                0.42277,                0.40388,                  1.135,             0.00027717,             0.00027717,             0.00027717
                    339,                0.48136,                0.49573,                 1.1174,                0.89351,                0.97575,                0.99259,                0.89197,                0.43352,                0.41347,                 1.1461,             0.00027552,             0.00027552,             0.00027552
                    340,                0.46373,                0.52146,                 1.0977,                0.89013,                0.92438,                0.98158,                0.88562,                0.41969,                0.46014,                 1.1293,             0.00027387,             0.00027387,             0.00027387
                    341,                0.50767,                0.54091,                  1.132,                0.89435,                0.92462,                0.97869,                0.88579,                0.42816,                0.46309,                 1.1361,             0.00027222,             0.00027222,             0.00027222
                    342,                0.48628,                0.53683,                 1.1118,                0.92764,                0.94621,                0.99259,                0.89563,                0.43205,                0.36346,                 1.1418,             0.00027058,             0.00027058,             0.00027058
                    343,                0.48445,                0.53522,                 1.1078,                0.94694,                0.98864,                  0.992,                0.90102,                0.42102,                0.31752,                 1.1273,             0.00026893,             0.00026893,             0.00026893
                    344,                0.49835,                0.49078,                 1.1242,                0.90822,                0.97076,                0.98577,                0.88573,                0.41468,                0.36511,                 1.1382,             0.00026728,             0.00026728,             0.00026728
                    345,                0.47888,                0.52924,                 1.1145,                0.91393,                0.89738,                 0.9861,                0.89772,                0.41649,                0.43036,                 1.1337,             0.00026563,             0.00026563,             0.00026563
                    346,                0.47453,                0.47233,                  1.108,                0.78075,                0.95563,                0.98604,                0.90074,                0.43727,                 0.4672,                 1.1441,             0.00026398,             0.00026398,             0.00026398
                    347,                0.46376,                0.50744,                  1.101,                0.92051,                0.85387,                0.96656,                0.88107,                0.42049,                0.47549,                 1.1273,             0.00026233,             0.00026233,             0.00026233
                    348,                0.47073,                0.48302,                 1.0981,                0.86888,                0.94697,                0.98117,                 0.8938,                0.40687,                0.40584,                 1.1107,             0.00026068,             0.00026068,             0.00026068
                    349,                0.52064,                 0.5106,                 1.1548,                0.95646,                0.97787,                  0.992,                0.90147,                0.42108,                0.39393,                 1.1267,             0.00025903,             0.00025903,             0.00025903
                    350,                 0.4715,                0.48675,                 1.1075,                 0.9304,                0.95787,                  0.992,                0.90007,                0.41788,                0.40112,                 1.1265,             0.00025738,             0.00025738,             0.00025738
                    351,                0.47242,                0.46828,                 1.1189,                0.88044,                0.93799,                0.98634,                0.90081,                0.41687,                 0.4529,                 1.1309,             0.00025573,             0.00025573,             0.00025573
                    352,                0.45043,                0.47865,                 1.0997,                 0.8425,                0.96942,                0.99259,                0.89896,                0.42886,                0.44367,                 1.1353,             0.00025408,             0.00025408,             0.00025408
                    353,                0.49287,                0.51283,                 1.1105,                0.79167,                0.94507,                0.96829,                0.87896,                0.42444,                0.46217,                 1.1283,             0.00025243,             0.00025243,             0.00025243
                    354,                0.46416,                0.49378,                 1.0913,                0.72894,                0.94228,                0.93703,                 0.8506,                0.42122,                0.53938,                 1.1315,             0.00025078,             0.00025078,             0.00025078
                    355,                0.48594,                0.50397,                    1.1,                0.77717,                0.91572,                0.93378,                0.85473,                0.42326,                0.55657,                 1.1402,             0.00024913,             0.00024913,             0.00024913
                    356,                0.47829,                0.53311,                 1.1059,                 0.9208,                0.91127,                0.97701,                0.89771,                0.42233,                0.42694,                 1.1526,             0.00024748,             0.00024748,             0.00024748
                    357,                0.45981,                0.48195,                 1.1057,                0.96068,                0.92457,                0.98842,                0.90602,                0.41643,                 0.3647,                 1.1353,             0.00024583,             0.00024583,             0.00024583
                    358,                0.46376,                0.49944,                 1.1093,                0.90125,                0.94668,                0.98842,                0.90856,                0.42637,                0.36079,                 1.1375,             0.00024419,             0.00024419,             0.00024419
                    359,                0.49111,                 0.5027,                 1.1221,                0.92967,                0.92015,                0.98842,                0.89911,                0.43629,                0.38639,                 1.1459,             0.00024254,             0.00024254,             0.00024254
                    360,                0.47574,                0.51659,                 1.1038,                 0.9141,                0.97945,                 0.9891,                 0.9059,                0.41472,                0.36175,                 1.1192,             0.00024089,             0.00024089,             0.00024089
                    361,                0.46848,                 0.4646,                 1.1078,                0.94723,                0.93063,                 0.9891,                0.90972,                0.40979,                0.34392,                 1.1172,             0.00023924,             0.00023924,             0.00023924
                    362,                0.49316,                0.47337,                  1.122,                0.91428,                0.95233,                0.98842,                 0.9123,                0.40763,                0.34341,                 1.1222,             0.00023759,             0.00023759,             0.00023759
                    363,                0.45709,                0.48252,                 1.1071,                0.87782,                0.96431,                0.98686,                0.90538,                0.41478,                0.38911,                 1.1275,             0.00023594,             0.00023594,             0.00023594
                    364,                0.47977,                0.48004,                 1.1044,                0.90247,                0.91509,                0.97811,                0.89114,                0.41952,                0.43986,                 1.1303,             0.00023429,             0.00023429,             0.00023429
                    365,                0.44868,                0.46995,                 1.0825,                0.87254,                0.91166,                 0.9726,                0.88971,                0.42001,                0.48144,                 1.1326,             0.00023264,             0.00023264,             0.00023264
                    366,                0.47555,                0.49055,                 1.1254,                0.83293,                0.93638,                0.97192,                0.88658,                0.42677,                0.50267,                 1.1532,             0.00023099,             0.00023099,             0.00023099
                    367,                0.45613,                0.46394,                 1.1029,                0.85441,                 0.9476,                0.98783,                0.89322,                0.43503,                0.44971,                 1.1669,             0.00022934,             0.00022934,             0.00022934
                    368,                0.45792,                0.47596,                 1.0913,                0.90493,                0.89233,                0.98158,                0.88864,                0.43531,                0.41554,                 1.1619,             0.00022769,             0.00022769,             0.00022769
                    369,                0.49569,                0.47831,                 1.1224,                0.94132,                0.92289,                0.99148,                0.90131,                0.43472,                0.38373,                 1.1504,             0.00022604,             0.00022604,             0.00022604
                    370,                0.48203,                0.51253,                 1.1089,                0.91646,                0.98047,                0.98729,                0.90068,                0.42571,                0.35752,                 1.1358,             0.00022439,             0.00022439,             0.00022439
                    371,                 0.4703,                0.46562,                 1.0904,                 0.9429,                0.98016,                0.98596,                0.89693,                0.41561,                0.35236,                 1.1238,             0.00022274,             0.00022274,             0.00022274
                    372,                 0.4549,                0.47571,                 1.0904,                0.95304,                 0.9118,                0.97578,                0.88138,                0.41586,                0.40349,                 1.1263,             0.00022109,             0.00022109,             0.00022109
                    373,                0.46342,                0.49476,                 1.1017,                0.91104,                0.91356,                0.97752,                0.88452,                0.43493,                0.42027,                 1.1432,             0.00021945,             0.00021945,             0.00021945
                    374,                0.46689,                 0.4521,                 1.1009,                0.88904,                0.91443,                0.97811,                0.88667,                 0.4463,                0.43237,                 1.1553,              0.0002178,              0.0002178,              0.0002178
                    375,                  0.464,                0.48418,                 1.1047,                0.93597,                0.85488,                0.96423,                0.87417,                0.42044,                0.39884,                 1.1294,             0.00021615,             0.00021615,             0.00021615
                    376,                0.48674,                0.49737,                  1.123,                0.87105,                0.92303,                0.94943,                0.86033,                0.41048,                0.37814,                 1.1269,              0.0002145,              0.0002145,              0.0002145
                    377,                0.47271,                0.45478,                 1.1019,                 0.8267,                0.97451,                0.96078,                0.87291,                0.42164,                0.41472,                 1.1491,             0.00021285,             0.00021285,             0.00021285
                    378,                 0.4776,                0.51792,                 1.1055,                 0.9081,                0.92553,                0.98521,                0.88583,                0.43286,                0.42614,                 1.1555,              0.0002112,              0.0002112,              0.0002112
                    379,                0.47109,                 0.5004,                 1.1023,                0.92639,                0.88739,                0.98345,                 0.8895,                0.42236,                0.43831,                 1.1404,             0.00020955,             0.00020955,             0.00020955
                    380,                0.46218,                0.45684,                 1.1048,                0.88012,                0.93055,                0.96871,                0.87905,                0.42295,                0.44165,                 1.1407,              0.0002079,              0.0002079,              0.0002079
                    381,                0.47728,                0.48565,                 1.1154,                 0.8815,                0.93974,                0.97655,                0.88462,                0.41657,                0.41767,                 1.1326,             0.00020625,             0.00020625,             0.00020625
                    382,                0.46146,                0.46227,                 1.1015,                0.90305,                0.94462,                0.98228,                0.88914,                0.41586,                0.39199,                 1.1333,              0.0002046,              0.0002046,              0.0002046
                    383,                0.47429,                0.44229,                 1.0999,                0.90161,                0.95183,                0.99103,                0.90766,                0.41668,                0.41221,                 1.1317,             0.00020295,             0.00020295,             0.00020295
                    384,                0.45326,                0.51885,                 1.0986,                 0.8709,                0.93175,                0.97042,                0.88395,                0.41698,                  0.491,                 1.1443,              0.0002013,              0.0002013,              0.0002013
                    385,                0.42505,                0.45234,                 1.0856,                 0.9106,                0.87221,                0.95799,                0.88379,                0.41251,                 0.5463,                 1.1394,             0.00019965,             0.00019965,             0.00019965
                    386,                 0.4716,                0.46048,                 1.1019,                0.88281,                0.90093,                0.96996,                0.88214,                0.41764,                0.50615,                 1.1345,               0.000198,               0.000198,               0.000198
                    387,                0.46311,                0.44297,                 1.1086,                0.84468,                0.94121,                0.97752,                0.89332,                0.41984,                0.46022,                 1.1328,             0.00019635,             0.00019635,             0.00019635
                    388,                0.45937,                0.49666,                 1.1057,                0.92633,                0.93305,                0.98783,                0.90743,                0.41192,                0.39209,                 1.1205,             0.00019471,             0.00019471,             0.00019471
                    389,                0.46335,                0.43942,                 1.0929,                0.94067,                0.93394,                0.98732,                0.90856,                0.39868,                0.37734,                 1.1049,             0.00019306,             0.00019306,             0.00019306
                    390,                0.44791,                0.45977,                  1.102,                0.93383,                0.93397,                  0.992,                0.91742,                0.40135,                 0.3764,                 1.1054,             0.00019141,             0.00019141,             0.00019141
                    391,                0.44575,                0.44353,                 1.0826,                0.92548,                0.93535,                0.98169,                0.90574,                0.41335,                0.39402,                 1.1192,             0.00018976,             0.00018976,             0.00018976
                    392,                0.45137,                0.42528,                 1.0807,                0.91829,                0.93669,                0.98169,                0.89703,                  0.411,                0.41101,                 1.1187,             0.00018811,             0.00018811,             0.00018811
                    393,                0.45857,                0.46859,                 1.0981,                0.91986,                0.92833,                0.98169,                0.90908,                0.41046,                0.40474,                 1.1232,             0.00018646,             0.00018646,             0.00018646
                    394,                0.46672,                0.46694,                 1.1048,                0.93463,                0.93088,                0.98169,                0.89715,                 0.4244,                0.39459,                 1.1445,             0.00018481,             0.00018481,             0.00018481
                    395,                0.45657,                0.46902,                 1.0866,                0.94853,                0.91218,                 0.9755,                0.89781,                0.40912,                0.42246,                  1.129,             0.00018316,             0.00018316,             0.00018316
                    396,                0.47168,                0.45646,                 1.1106,                0.94792,                0.90885,                0.97609,                0.89427,                0.40337,                0.44579,                 1.1242,             0.00018151,             0.00018151,             0.00018151
                    397,                 0.4676,                 0.4999,                 1.1013,                0.92375,                0.93369,                0.98169,                0.89534,                0.41495,                0.41156,                 1.1332,             0.00017986,             0.00017986,             0.00017986
                    398,                0.45243,                0.43262,                 1.0996,                0.94306,                0.91797,                0.98228,                0.89562,                0.41649,                0.39127,                 1.1346,             0.00017821,             0.00017821,             0.00017821
                    399,                0.43746,                 0.4176,                 1.0847,                0.91459,                0.93516,                0.98031,                0.90011,                0.40499,                0.41506,                 1.1344,             0.00017656,             0.00017656,             0.00017656
                    400,                0.45034,                0.42582,                 1.0942,                0.90979,                0.93837,                0.97811,                0.90114,                0.40344,                0.40482,                 1.1339,             0.00017491,             0.00017491,             0.00017491
                    401,                0.45422,                0.45391,                  1.108,                 0.9069,                0.93156,                0.98842,                0.91017,                0.40953,                 0.3804,                 1.1265,             0.00017326,             0.00017326,             0.00017326
                    402,                0.45405,                0.45852,                 1.0896,                0.90584,                 0.8726,                0.97861,                0.90336,                0.41998,                0.40028,                 1.1336,             0.00017161,             0.00017161,             0.00017161
                    403,                0.45568,                0.40873,                 1.1006,                0.88407,                0.90238,                0.97062,                0.89093,                0.41667,                0.44082,                 1.1289,             0.00016997,             0.00016997,             0.00016997
                    404,                0.44038,                0.43969,                  1.086,                0.88841,                0.89794,                0.96904,                0.88949,                0.40731,                 0.4718,                 1.1201,             0.00016832,             0.00016832,             0.00016832
                    405,                  0.454,                0.44035,                 1.0872,                0.90954,                0.89884,                0.99041,                0.90804,                0.41375,                0.47006,                  1.126,             0.00016667,             0.00016667,             0.00016667
                    406,                0.47531,                0.44439,                 1.1159,                0.91826,                0.91202,                0.99327,                0.91174,                0.40803,                0.42625,                  1.119,             0.00016502,             0.00016502,             0.00016502
                    407,                 0.4768,                 0.4553,                 1.1098,                 0.9257,                0.89978,                0.98416,                0.90517,                0.39952,                0.40956,                 1.1132,             0.00016337,             0.00016337,             0.00016337
                    408,                0.45574,                0.45608,                 1.1036,                 0.9027,                0.95514,                0.99259,                0.90918,                0.40633,                0.39875,                  1.119,             0.00016172,             0.00016172,             0.00016172
                    409,                0.46308,                0.42399,                  1.095,                0.93518,                0.92787,                0.99259,                  0.919,                0.40351,                0.39637,                 1.1104,             0.00016007,             0.00016007,             0.00016007
                    410,                0.45371,                0.42508,                 1.0909,                0.92859,                0.93279,                0.99259,                0.90812,                 0.4028,                 0.3894,                 1.1073,             0.00015842,             0.00015842,             0.00015842
                    411,                0.43986,                0.43105,                 1.0978,                0.89359,                0.97902,                0.99259,                0.89934,                0.41515,                0.37539,                 1.1198,             0.00015677,             0.00015677,             0.00015677
                    412,                0.42575,                0.41335,                 1.0796,                0.90356,                0.98266,                  0.992,                0.89472,                0.42933,                0.35596,                 1.1362,             0.00015512,             0.00015512,             0.00015512
                    413,                0.45895,                0.45337,                 1.1036,                0.87247,                0.98864,                0.99259,                0.91451,                0.41421,                0.36005,                 1.1237,             0.00015347,             0.00015347,             0.00015347
                    414,                0.44606,                0.42811,                  1.089,                0.93147,                0.92187,                  0.992,                0.90767,                 0.4154,                0.38348,                 1.1317,             0.00015182,             0.00015182,             0.00015182
                    415,                0.45122,                0.42323,                   1.08,                0.82885,                 0.9491,                0.98783,                0.90703,                0.41098,                0.44024,                   1.13,             0.00015017,             0.00015017,             0.00015017
                    416,                0.45477,                0.44116,                  1.095,                0.81354,                0.93087,                 0.9726,                0.89352,                 0.4117,                0.52293,                 1.1295,             0.00014852,             0.00014852,             0.00014852
                    417,                0.44092,                0.45133,                 1.0865,                0.83504,                0.93713,                 0.9726,                0.89591,                0.41188,                0.49594,                 1.1302,             0.00014687,             0.00014687,             0.00014687
                    418,                0.44426,                0.42574,                 1.0828,                0.90743,                0.92895,                0.97962,                0.89821,                0.41649,                0.42958,                 1.1405,             0.00014523,             0.00014523,             0.00014523
                    419,                0.43243,                0.43376,                 1.0751,                0.92571,                0.91979,                0.97602,                0.89428,                0.40638,                0.40122,                 1.1277,             0.00014358,             0.00014358,             0.00014358
                    420,                0.45085,                0.49148,                 1.0845,                0.91338,                0.91232,                0.98228,                0.90224,                0.39462,                0.41352,                 1.1087,             0.00014193,             0.00014193,             0.00014193
                    421,                0.42865,                0.40128,                  1.063,                0.81715,                0.97863,                0.98296,                0.90653,                0.39285,                0.47425,                 1.1109,             0.00014028,             0.00014028,             0.00014028
                    422,                0.45006,                0.46532,                 1.1017,                0.86525,                0.90314,                0.96077,                 0.8788,                0.39539,                 0.5545,                 1.1155,             0.00013863,             0.00013863,             0.00013863
                    423,                0.45407,                0.44265,                 1.0862,                0.88663,                 0.9123,                 0.9647,                0.88554,                0.40694,                0.51673,                 1.1271,             0.00013698,             0.00013698,             0.00013698
                    424,                0.44937,                0.40144,                 1.0852,                0.93856,                0.92319,                0.97498,                0.89334,                0.40747,                0.40901,                 1.1299,             0.00013533,             0.00013533,             0.00013533
                    425,                0.47052,                0.42284,                 1.0945,                 0.9426,                0.93997,                0.99148,                 0.9134,                0.40374,                0.37542,                 1.1215,             0.00013368,             0.00013368,             0.00013368
                    426,                0.45726,                0.44554,                 1.0874,                0.96086,                0.92226,                  0.992,                0.91273,                0.42083,                0.36362,                 1.1467,             0.00013203,             0.00013203,             0.00013203
                    427,                0.44088,                0.45625,                 1.0938,                0.95216,                0.91992,                0.99148,                0.91127,                0.41201,                0.36344,                 1.1374,             0.00013038,             0.00013038,             0.00013038
                    428,                0.44663,                0.42081,                 1.0837,                 0.9333,                0.92133,                0.99148,                 0.9147,                 0.4016,                0.35754,                  1.122,             0.00012873,             0.00012873,             0.00012873
