                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    131,                0.71186,                0.74887,                  1.048,                0.44018,                0.65127,                 0.5666,                0.32195,                 1.5165,                 1.6236,                 1.9876,             0.00061859,             0.00061859,             0.00061859
                    132,                0.72341,                0.82536,                 1.1147,                0.48012,                0.78076,                0.62777,                0.36175,                 1.4306,                  1.329,                 1.9229,             0.00061694,             0.00061694,             0.00061694
                    133,                0.72731,                0.75312,                 1.0913,                0.44171,                0.74392,                0.61076,                0.35937,                 1.4728,                 1.4712,                 1.9368,             0.00061529,             0.00061529,             0.00061529
                    134,                0.69891,                0.76847,                 1.0701,                 0.4775,                0.72213,                0.58462,                0.36489,                 1.2749,                 1.4219,                 1.7913,             0.00061364,             0.00061364,             0.00061364
                    135,                0.71575,                0.79649,                 1.0759,                 0.4711,                0.57322,                0.52581,                0.30588,                 1.4935,                 1.6748,                 1.9934,             0.00061199,             0.00061199,             0.00061199
                    136,                0.72459,                 0.8187,                 1.0862,                 0.4704,                0.61073,                0.55811,                0.32066,                 1.3756,                 1.6905,                 1.9343,             0.00061034,             0.00061034,             0.00061034
                    137,                0.72505,                0.79341,                 1.0961,                0.49662,                0.60636,                0.59733,                0.36628,                 1.2355,                 1.4883,                 1.8064,             0.00060869,             0.00060869,             0.00060869
                    138,                0.71789,                 0.8007,                 1.0821,                0.55203,                0.64199,                0.63136,                0.34521,                 1.4356,                 1.4078,                 2.0044,             0.00060704,             0.00060704,             0.00060704
                    139,                0.71044,                0.76568,                 1.0805,                0.49791,                0.68813,                0.59274,                0.34594,                 1.4159,                 1.4422,                 1.9658,             0.00060539,             0.00060539,             0.00060539
                    140,                0.71652,                 0.7661,                 1.0658,                0.44131,                0.77214,                 0.6144,                0.35202,                 1.2763,                 1.4542,                 1.8691,             0.00060374,             0.00060374,             0.00060374
                    141,                0.75021,                 0.7808,                 1.1146,                0.47987,                0.78467,                0.65351,                 0.4109,                  1.356,                 1.2826,                 1.8137,             0.00060209,             0.00060209,             0.00060209
                    142,                0.73202,                0.79605,                 1.0981,                0.50269,                0.70525,                0.60209,                0.35255,                 1.4162,                 1.4499,                 1.9489,             0.00060044,             0.00060044,             0.00060044
                    143,                0.70031,                0.73691,                 1.0507,                0.54223,                0.67168,                0.59684,                0.33638,                 1.5451,                 1.4455,                  2.094,             0.00059879,             0.00059879,             0.00059879
